VISIT,VISITNUM,TRTA,TRTAN,PARAM,PARAMCD,comment,lsmeans,lsmeans_stderr,covariatestructure,Effect
WEEK 8,8,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,0.4046,0.1554,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Leukocytes (GI/L),WBC,,-1.7234,1.2472,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,-8.6027,5.7726,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Leukocytes (GI/L),WBC,,-0.5221,0.1475,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.08029,0.1576,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,0.008674,0.1558,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Leukocytes (GI/L),WBC,,0.5026,0.8887,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,-1.2294,1.5964,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Leukocytes (GI/L),WBC,,-0.4282,0.1458,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.01257,0.1696,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,0.06881,0.1778,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Leukocytes (GI/L),WBC,,-0.3742,0.1449,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.08544,0.1893,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,-0.01946,0.1918,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Leukocytes (GI/L),WBC,,-0.1848,0.1302,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,0.01044,0.1734,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,0.1165,0.1624,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,,,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Leukocytes (GI/L),WBC,,-0.3973,0.1555,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Leukocytes (GI/L),WBC,,-0.3177,0.2156,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Leukocytes (GI/L),WBC,,0.006481,0.2087,Compound Symmetry,TRTAN*VISITNUM
,,,,Leukocytes (GI/L),WBC,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Leukocytes (GI/L),WBC,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Leukocytes (GI/L),WBC,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Leukocytes (GI/L),WBC,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Leukocytes (GI/L),WBC,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
